"source_id","display_name","works_count","cited_by_count","law_and_de","source_type"
S4306525036,PubMed,36373137,1105301270,770,repository
S4306525110,"Quaderni della ""Critica""",324,46,1,journal
S4306525129,Quaderni fiorentini per la storia del pensiero giuridico moderno,1368,1141,92,journal
S4306525167,Quaestiones Medii Aevi Novae,318,408,1,journal
S4306525199,Qué leer,2804,80,1,journal
S4306525250,Rabels Zeitschrift für ausländisches und internationales Privatrecht: The Rabel Journal of Comparative and International Private Law,156,5,61,journal
S4306525269,"Radiant, Journal of the Dutch Meteor Society",706,13,2,journal
S4306525301,Radovi : Radovi Zavoda za hrvatsku povijest Filozofskoga fakulteta Sveučilišta u Zagrebu,1097,384,3,journal
S4306525352,Rassegna di diritto civile,1088,66,4,journal
S4306525411,RdJB Recht der Jugend und des Bildungswesens,116,63,30,journal
S4306525476,Rechtsgeleerd magazijn Themis,177,37,4,journal
S4306525477,Rechtsgeleerd Magazijn Themis,659,146,9,journal
S4306525478,Rechtsgeschichte - Legal History,209,17,41,journal
S4306525480,Rechtskundig Weekblad,1009,81,6,journal
S4306525481,RECHTSKUNDIG WEEKBLAD,652,80,7,journal
S4306525482,Rechtskundig weekblad. - Antwerpen,953,73,12,journal
S4306525484,Rechtspraak Algemene wet bestuursrecht,124,0,1,journal
S4306525485,Rechtspraak Antwerpen Brussel Gent,131,6,1,journal
S4306525486,RECHTSPRAAK ANTWERPEN BRUSSEL GENT,130,3,1,journal
S4306525489,Rechtspraak voor medezeggenschap,186,0,1,journal
S4306525490,Rechtspraak voor Medezeggenschap,118,0,1,journal
S4306525576,Reformatorisch dagblad,112,0,1,journal
S4306525577,Reformatorisch Dagblad,415,3,1,journal
S4306525646,REGRAD - Revista Eletrônica de Graduação do UNIVEM - ISSN 1984-7866,152,15,1,journal
S4306525756,REPORT Literatur- und Forschungsreport Weiterbildung,927,1081,15,journal
S4306525766,REPORT Zeitschrift für Weiterbildungsforschung,277,307,6,journal
S4306525857,Research Institute for Agricultural Economics. Bulletin,191,20,1,journal
S4306525862,Research Notes,102,111,1,journal
S4306525900,Réseaux. Communication - Technologie - Société,466,249,1,journal
S4306525909,R&E-SOURCE,132,35,1,journal
S4306526130,Revista Argumentum - Argumentum Journal of Law,467,37,2,journal
S4306526245,Revista Catalana de Dret Privat,287,16,4,journal
S4306526338,Revista Científica Multidisciplinar Núcleo do Conhecimento,11582,1840,54,journal
S4306526498,Revista da Faculdade de Direito da Universidade de Lisboa,440,64,1,journal
S4306526596,Revista de Ciencias Jurídicas,592,187,1,journal
S4306526597,Revista de ciencias jurídicas y sociales ( Madrid ),252,39,3,journal
S4306526623,Revista de derecho constitucional europeo,451,286,2,journal
S4306526645,Revista de Derecho Penal y Criminología,2195,203,2,journal
S4306526653,"Revista de derecho y genoma humano: genética, biotecnología y medicina avanzada = Law and the human genome review: genetics, biotechnology and advanced medicine",435,185,1,journal
S4306526662,Revista de Direito do Consumidor,605,132,1,journal
S4306526755,Revista de Filología Alemana,1155,51,3,journal
S4306526797,Revista de historia del derecho,443,415,1,journal
S4306526946,Revista del Centro de Investigaciones de Filosofía Jurídica y Filosofía Social,350,32,1,journal
S4306526960,Revista del derecho industrial,138,308,1,journal
S4306526989,Revista de llengua i dret,411,160,2,journal
S4306527019,Revista de Pediatria SOPERJ,713,31,1,journal
S4306527191,Revista electrónica de ciencia penal y criminología,463,495,1,journal
S4306527232,Revista Eletrônica Direito e Política,1042,90,1,journal
S4306527239,Revista Eletrônica Estudos Hegelianos,207,50,1,journal
S4306527281,Civitas. Revista española de derecho administrativo/Civitas. Revista española de derecho administrativo,2375,1216,3,journal
S4306527282,Revista española de derecho canónico,160,10,1,journal
S4306527415,Revista general de derecho romano,239,12,1,journal
S4306527416,Revista General de Derecho Romano - ISSN 1697-3046,782,81,1,journal
S4306527417,Revista general de legislación y jurisprudencia/Revista general de legislación y jurisprudencia,3997,454,1,journal
S4306527597,Revista jurídica de Asturias/Revista jurídica de Asturias,290,28,1,journal
S4306527618,Revista Jurídica Universidad Autónoma de Madrid,632,115,1,journal
S4306527745,DELETED,1142,846,1,journal
S4306528066,Revista venezolana de sanidad y asistencia social,2,1,1,journal
S4306528141,Revue Concurrences,6734,209,3,journal
S4306528165,Revue de Droit du Travail,686,40,1,journal
S4306528168,Revue de Droit Immobilier,1436,12,1,journal
S4306528169,Revue de droit international et de droit comparé,292,31,2,journal
S4306528230,Revue des affaires europeennes,926,138,3,journal
S4306528294,Revue d histoire et de philosophie religieuses,14048,1420,55,journal
S4306528297,Revue d’Histoire Moderne & Contemporaine,3290,1081,4,journal
S4306528314,Revue du droit de l'Union européenne,982,128,3,journal
S4306528329,Revue Européenne des Migrations Internationales,161,70,1,journal
S4306528385,Revue géographique des Pyrénées et du Sud-Ouest. Sud-Ouest Européen,1323,390,1,journal
S4306528388,Revue historique de droit français et étranger,306,78,2,journal
S4306528398,Revue internationale de l'enseignement,5365,665,7,journal
S4306528402,Revue internationale des droits de l'antiquité,466,615,12,journal
S4306528430,Revue LAROS,161,0,2,journal
S4306528462,Revue pro právo a technologie,279,49,1,journal
S4306528479,Revue suisse de droit international et the droit europeen = Schweizerische zeitschrift fur internationales und europaischees recht,199,84,43,journal
S4306528496,[rezens.tfm],682,9,1,journal
S4306528508,Rheinisches Museum für Philologie,374,669,1,journal
S4306528534,RIDROM: Revista Internacional de Derecho Romano,228,33,3,journal
S4306528584,Rivista delle società,165,23,2,journal
S4306528594,Rivista di diritto civile,1369,320,6,journal
S4306528597,Rivista di diritto finanziario e scienza delle finanze,1035,312,1,journal
S4306528603,Rivista di diritto romano,295,97,1,journal
S4306528635,Rivista di storia del diritto italiano,219,16,1,journal
S4306528661,Rivista internazionale di diritto comune,284,266,1,journal
S4306528662,Rivista internazionale di filosofia del diritto,721,444,1,journal
S4306528692,Rivista trimestrale di diritto e procedura civile,1199,354,2,journal
S4306528693,Rivista trimestrale di diritto penale dell`economia,186,11,1,journal
S4306528695,RIVISTA TRIMESTRALE DI DIRITTO PUBBLICO,132,44,2,journal
S4306528780,Rocznik Slawistyczny,266,80,1,journal
S4306528795,Romaneske,109,9,1,journal
S4306528802,Románica,99,24,1,journal
S4306528808,Römische Quartalschrift für christliche Altertumskunde und Kirchengeschichte,37,33,1,journal
S4306528833,Routinen der Krise - Krise der Routinen - 37. Kongress der Deutschen Gesellschaft für Soziologie,153,50,4,journal
S4306528869,RTDCiv. : Revue trimestrielle de droit civil,2269,94,6,journal
S4306528870,RTDCom. Revue trimestrielle de droit commercial et de droit économique,2182,29,1,journal
S4306528871,RTDeur. Revue trimestrielle de droit européen,1256,153,10,journal
S4306528899,Ruperto Carola,252,20,9,journal
S4306528921,Russland-Analysen,1174,146,54,journal
S4306528928,RWI Materialien,115,121,1,journal
S4306528936,Rynki Alkoholowe,418,16,1,journal
S4306528937,Ryukoku law review,103,3,12,journal
S4306528951,Saber leer,1116,260,2,journal
S4306529082,Salzburger Theologische Zeitschrift,84,22,1,journal
S4306529201,"SCHRIFTENREIHE DER DEUTSCHEN VERKEHRSWISSENSCHAFTLICHEN GESELLSCHAFT E.V., REIHE B: SEMINAR",363,19,57,journal
S4306529202,Schriftenreihe Fahreignung,118,15,1,journal
S4306529203,SCHRIFTENREIHE FAHREIGNUNG,291,3,19,journal
S4306529204,SCHRIFTENREIHE STRASSENFORSCHUNG,314,26,2,journal
S4306529209,Schweissen und Schneiden,203,38,3,journal
S4306529219,Schweizerisches Zentralblatt für Staats- und Verwaltungsrecht,102,17,69,journal
S4306529220,Schweizerische Zeitschrift für Heilpädagogik,164,44,4,journal
S4306529221,Schweizerische Zeitschrift für internationales und europäisches Recht = Revue suisse de droit international et droit européen,183,148,23,journal
S4306529229,Schweizerische Zeitschrift für Wirtschafts- und Finanzmarktrecht/SZW,435,231,123,journal
S4306529231,Schweizer Münzblätter = Gazette Numismatique Suisse,161,14,2,journal
S4306529372,Scripta classica Israelica,247,1129,1,journal
S4306529463,Seijo University economic papers,119,30,1,journal
S4306529545,Séminaire Lotharingien de Combinatoire [electronic only],136,2421,1,journal
S4306529573,Seminarios complutenses de derecho romano: revista complutense de derecho romano y tradición romanística,389,165,6,journal
S4306529646,Senez: itzulpen aldizkaria,515,70,2,journal
S4306529650,"Senjski zbornik : prilozi za geografiju, etnologiju, gospodarstvo, povijest i kulturu",940,95,2,journal
S4306529685,Serie E. Varios - Instituto de Investigaciones Jurídicas. UNAM,353,68,1,journal
S4306529687,Serie G. Estudios doctrinales - Instituto de Investigaciones Jurídicas. UNAM,607,427,12,journal
S4306529712,SEUH,118,109,1,journal
S4306529923,Sic et Non.,64,9,1,journal
S4306529924,Sicherheit,271,976,39,journal
S4306529997,"Signum :  katolsk orientering om kyrka, kultur, samhälle",109,1,1,journal
S4306530004,Silikattechnik,23,9,1,journal
S4306530064,Si Somos Americanos. Revista de Estudios Transfronterizos,120,68,1,journal
S4306530074,Sitzungsberichte.,187,378,3,journal
S4306530075,Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften. Mathematisch-Naturwissenschaftliche Classe.,1194,1364,16,journal
S4306530077,Sitzungsberichte - Österreichische Akademie der Wissenschaften. Philosophisch-historische Klasse,54,41,2,journal
S4306530191,Śląski Kwartalnik Historyczny Sobótka,1356,534,6,journal
S4306530215,Slovo : časopis Staroslavenskoga instituta u Zagrebu,998,223,2,journal
S4306530216,Slovo: časopis Staroslavenskog instituta,135,3,1,journal
S4306530247,SMU Law Review,2077,1516,1,journal
S4306530262,Sociaal-economische Wetgeving : Tijdschrift voor Europees en Economisch Recht,175,39,3,journal
S4306530263,Sociaal Maandblad Arbeid,118,23,4,journal
S4306530264,Sociaal Recht,126,16,1,journal
S4306530269,Social Education,3588,10916,1,journal
S4306530276,Socialisme en Democratie,338,142,2,journal
S4306530283,Social Philosophy,302,20,6,journal
S4306530367,Facta,118,11,1,journal
S4306530386,Software Engineering (Workshops),424,789,10,journal
S4306530433,Sonderforschungsbereich 504 Publications,443,522,1,journal
S4306530437,Sonne,202,2,1,journal
S4306530540,SozialAktuell,102,18,5,journal
S4306530541,soziales_kapital,534,177,9,journal
S4306530542,"Soziale Ungleichheit, kulturelle Unterschiede: Verhandlungen des 32. Kongresses der Deutschen Gesellschaft für Soziologie in München. Teilbd. 1 und 2",384,292,6,journal
S4306530545,Sozialwissenschaftlicher Fachinformationsdienst soFid,184,711,8,journal
S4306530547,"Soziologie in der Gesellschaft: Referate aus den Veranstaltungen der Sektionen der Deutschen Gesellschaft für Soziologie, der Ad-hoc-Gruppen und des Berufsverbandes Deutscher Soziologen beim 20. Deutschen Soziologentag in Bremen 1980",167,65,7,journal
S4306530548,"Soziologische Analysen: Referate aus den Veranstaltungen der Sektionen der Deutschen Gesellschaft für Soziologie und der ad-hoc-Gruppen beim 19. Deutschen Soziologentag (Berlin, 17.-20. April 1979)",104,49,7,journal
S4306530692,Speling. Tijdschrift voor Bezinning,177,14,1,journal
S4306530750,Spil,210,32,1,journal
S4306530788,Sprachreport,118,98,1,journal
S4306530800,sptz,923,71,1,journal
S4306530808,SRE-Disc,121,97,2,journal
S4306530829,Staatscourant,224,25,1,journal
S4306530830,Stadt Region Land (SRL),286,29,5,journal
S4306530837,"STAHLBAU, DER",172,55,1,journal
S4306530863,Statistisches Monatsheft Baden-Württemberg,448,95,17,journal
S4306530869,Statsvetenskaplig tidskrift,727,1734,1,journal
S4306530883,Stellenbosch Law Review,196,176,1,journal
S4306530889,Stern,252,15,1,journal
S4306530898,Stichting Mathematisch Centrum. Statistische Afdeling,623,181,1,journal
S4306530900,Stichting Mathematisch Centrum. Zuivere Wiskunde,751,1073,3,journal
S4306530906,Stimmen der Zeit,63,16,3,journal
S4306530907,"Stimmen der Zeit <Freiburg, Breisgau>",216,33,6,journal
S4306530914,Stočarstvo : Časopis za unapređenje stočarstva,424,353,1,journal
S4306530934,Strafblad,195,37,1,journal
S4306530940,Strasse,560,15,1,journal
S4306530941,"STRASSE, DIE",213,4,6,journal
S4306530943,STRASSEN- UND TIEFBAU,269,27,2,journal
S4306530944,"STRASSEN UND VERKEHR 2000 - INTERNATIONALE STRASSEN- UND VERKEHRSKONFERENZ BERLIN, 6.-9. SEPT. 1988",312,10,12,journal
S4306530945,STRASSENVERKEHRSRECHT,113,2,72,journal
S4306530946,Strassenverkehrstechnik,2010,343,98,journal
S4306530947,Straßenverkehrstechnik,251,195,19,journal
S4306530948,Strasse Und Autobahn,1589,124,28,journal
S4306530949,Straße Und Autobahn,436,19,7,journal
S4306530950,Strasse und Verkehr,60,183,1,journal
S4306530966,Streven: Cultureel Maatschappelijk Maandblad,92,6,1,journal
S4306530967,Streven: cultureel maatschappelijk maandblad. - Antwerpen,381,31,1,journal
S4306530971,STR U AUTOBAHN,181,4,1,journal
S4306530991,Strumenti critici,1244,158,1,journal
S4306530992,STR U TIEFBAU,125,3,1,journal
S4306531029,Studia et documenta historiae et iuris,596,322,4,journal
S4306531045,Studia Historica Slavo-Germanica,192,178,1,journal
S4306531113,Studia Universitatis Babes-Bolyai - Studia Europaea,183,137,1,journal
S4306531138,Studia Źródłoznawcze/Commentationes,613,591,1,journal
S4306531153,Studien zum deutschen Innovationssystem,143,322,5,journal
S4306531184,Studies on Public Administration Cases,274,1,41,journal
S4306531201,Studi italiani di filología classica,1610,2048,3,journal
S4306531207,Studi micenei ed egeo-anatolici,312,418,1,journal
S4306531224,STUDIUM IURIS,255,8,1,journal
S4306531231,Study / edition der Hans-Böckler-Stiftung,254,215,27,journal
S4306531234,Study on The American Constitution,295,21,4,journal
S4306531239,ST U VERKEHR,107,8,1,journal
S4306531244,SUB Göttingen,442,178,2,journal
S4306531260,Submitted in <b>2016</b>,149,38,1,journal
S4306531272,Süddeutsche Zeitung,130,188,15,journal
S4306531274,südostasien – Zeitschrift für Politik • Kultur • Dialog,319,30,4,journal
S4306531275,Südosteuropa-Mitteilungen,286,112,5,journal
S4306531276,Südosteuropa. Zeitschrift für Politik und Gesellschaft,90,45,4,journal
S4306531277,Südost-Forschungen,312,61,5,journal
S4306531402,Svensk Juristtidning,323,84,1,journal
S4306531421,Swedish American Genealogist,323,17,1,journal
S4306531445,Sylloge epigraphica Barcinonensis: SEBarc,292,134,1,journal
S4306531476,"SYNTAXYS | Achim Lammerts, http://www.syntaxys.de/",38,0,1,journal
S4306531514,TAB. Technik am Bau,17,0,1,journal
S4306531523,Tageblatt,170,33,2,journal
S4306531524,Tagesspiegel Background,338,2,57,journal
S4306531525,Tagesspiegel Background Digitalisierung & KI,2074,6,554,journal
S4306531526,Tagesspiegel Background Energie & Klima,2199,5,185,journal
S4306531527,Tagesspiegel Background Gesundheit & E-Health,1703,18,68,journal
S4306531528,Tagesspiegel Background Verkehr & Smart Mobility,2733,8,429,journal
S4306531530,Tagungsband,717,0,1,journal
S4306531554,Tampa Bay History,404,124,1,journal
S4306531634,TEAR ONLINE,125,18,1,journal
S4306531753,Tekst i Dyskurs = Text und Diskurs,27,27,1,journal
S4306531770,TELMA - Berichte der Deutschen Gesellschaft für Moor- und Torfkunde,237,143,2,journal
S4306531817,Tendencias del mercado del arte,1283,11,1,journal
S4306531840,Teoría e storia del diritto privato,296,83,2,journal
S4306531846,Teoría y derecho: revista de pensamiento jurídico,116,22,2,journal
S4306531886,Tertio,94,2,1,journal
S4306531887,Tertium comparationis,175,691,1,journal
S4306531919,Texto,439,8,1,journal
S4306532064,The Anchor Yale Bible Dictionary,4581,0,1,journal
S4306532140,The Doshisha law review,288,14,27,journal
S4306532250,The International Newsletter of Communist Studies,204,15,1,journal
S4306532308,The Journal of Comparative Private Law,651,21,82,journal
S4306532328,The Journal of Greco-Roman Studies,294,36,1,journal
S4306532332,The Journal of Humanities and Social science,333,34,1,journal
S4306532379,The Journal of Labor Law,246,23,12,journal
S4306532395,The Journal of Police Science,436,42,18,journal
S4306532397,THE JOURNAL OF PROPERTY LAW,570,14,67,journal
S4306532448,The Justice,535,64,36,journal
S4306532475,The Korean Journal of Air & Space Law and Policy,333,32,3,journal
S4306532483,The Korean Journal of Civil Law,436,3,77,journal
S4306532543,The Legal Studies Institute of Chosun University,651,45,24,journal
S4306532600,theologie.geschichte,91,6,3,journal
S4306532601,Theologie und Glaube,314,51,8,journal
S4306532602,Theologie und Philosophie,76,37,1,journal
S4306532604,Theologische Literaturzeitung,2112,111,42,journal
S4306532605,Theologische Literaturzeitung: Monatsschrift für das gesamte Gebiet der Theologie und Religionswissenschaft,102,0,6,journal
S4306532606,Theologische Quartalschrift,492,34,12,journal
S4306532607,Theologische Revue,626,66,14,journal
S4306532608,Theologisches Literaturblatt,431,2,17,journal
S4306532610,Theologisch-praktische Quartalschrift,121,17,2,journal
S4306532645,The Political Science Reviewer,460,410,1,journal
S4306532692,The Rokkodai ronshu,103,13,3,journal
S4306532871,TIEFBAU TBG,141,6,1,journal
